Scoring Function,Distance Cutoff,Fold,RMSE,PEARSON
ECIF::LD-GBT,7.5,Test,1.2659547448096202,0.8371845101304255
ECIF::LD-GBT,8.0,0,1.3954866330174285,0.7368959672985099
ECIF::LD-GBT,8.0,1,1.3963746628035865,0.6884988027442159
ECIF::LD-GBT,8.0,2,1.3380802723530043,0.6730235382669084
ECIF::LD-GBT,8.0,3,1.336039734953509,0.7561206359552829
ECIF::LD-GBT,8.0,4,1.3571455085134647,0.7173828275022756
ECIF::LD-GBT,8.0,5,1.3432343727894258,0.7631029707776165
ECIF::LD-GBT,8.0,6,1.3295004811296272,0.6838874861562789
ECIF::LD-GBT,8.0,7,1.2727622523231517,0.792316439893865
ECIF::LD-GBT,8.0,8,1.2869319298994737,0.7484410777243997
ECIF::LD-GBT,8.0,9,1.4070939574793238,0.7514836588187873
ECIF::LD-GBT,8.0,Test,1.249210809121626,0.8425833322982991
ECIF::LD-GBT,8.5,0,1.3937185368601843,0.7376807852149357
ECIF::LD-GBT,8.5,1,1.3995671181329097,0.6867480337134191
ECIF::LD-GBT,8.5,2,1.3536445135690414,0.6634460032947569
ECIF::LD-GBT,8.5,3,1.3421780330852442,0.7535077861132157
ECIF::LD-GBT,8.5,4,1.3629669731899559,0.7144685290195749
ECIF::LD-GBT,8.5,5,1.3521391841964547,0.7594537182604877
ECIF::LD-GBT,8.5,6,1.3246958163357925,0.6866895011667148
ECIF::LD-GBT,8.5,7,1.2775637618291795,0.7905387559784512
ECIF::LD-GBT,8.5,8,1.2818109720783977,0.7507712512683078
ECIF::LD-GBT,8.5,9,1.41072191248942,0.7499868285804959
ECIF::LD-GBT,8.5,Test,1.2514570557547442,0.841692166142211
ECIF::LD-GBT,9.0,0,1.3956112972925299,0.7368405625239625
ECIF::LD-GBT,9.0,1,1.4022241528525166,0.685284424350455
ECIF::LD-GBT,9.0,2,1.3534493130978702,0.6635676675434627
ECIF::LD-GBT,9.0,3,1.3547298091027995,0.7480989261586505
ECIF::LD-GBT,9.0,4,1.3626805453983004,0.7146124886860125
ECIF::LD-GBT,9.0,5,1.3410133522994558,0.7640067006327387
ECIF::LD-GBT,9.0,6,1.3351663928932158,0.6805552545829534
ECIF::LD-GBT,9.0,7,1.2801404766122992,0.7895803509518121
ECIF::LD-GBT,9.0,8,1.2798877039061305,0.7516421306717029
ECIF::LD-GBT,9.0,9,1.4096921621464735,0.7504123807770983
ECIF::LD-GBT,9.0,Test,1.2393393191244564,0.8468609175132119
ECIF::LD-GBT,9.5,0,1.3939596682434812,0.7375738601959069
ECIF::LD-GBT,9.5,1,1.3808306567433706,0.6969040679211711
ECIF::LD-GBT,9.5,2,1.370476581368656,0.6528026087780913
ECIF::LD-GBT,9.5,3,1.3412278163091014,0.7539136356213852
ECIF::LD-GBT,9.5,4,1.3572078978351234,0.7173517233811799
ECIF::LD-GBT,9.5,5,1.354152463770536,0.758622875770302
ECIF::LD-GBT,9.5,6,1.3254693108074542,0.6862398665761438
ECIF::LD-GBT,9.5,7,1.2833311120267554,0.7883893029138821
ECIF::LD-GBT,9.5,8,1.2928271585850466,0.7457380112385041
ECIF::LD-GBT,9.5,9,1.3984714056976493,0.7550138857106453
ECIF::LD-GBT,9.5,Test,1.2324684716011651,0.8493005631933088
ECIF::LD-GBT,10.0,0,1.3945034016522029,0.7373326273839269
ECIF::LD-GBT,10.0,1,1.389048446036708,0.692484818108397
ECIF::LD-GBT,10.0,2,1.360012846545864,0.6594547645157469
ECIF::LD-GBT,10.0,3,1.3454559688035923,0.7521038470803374
ECIF::LD-GBT,10.0,4,1.348163341011947,0.7218320609694482
ECIF::LD-GBT,10.0,5,1.3495414371013918,0.7605225953137444
ECIF::LD-GBT,10.0,6,1.3190592308929825,0.6899493319198579
ECIF::LD-GBT,10.0,7,1.2774462241167417,0.7905824002170492
ECIF::LD-GBT,10.0,8,1.2764500341510776,0.7531929922604987
ECIF::LD-GBT,10.0,9,1.399767561912585,0.7544856545628071
ECIF::LD-GBT,10.0,Test,1.2321674877853213,0.8475816211296865
ECIF::LD-GBT,10.5,0,1.4024396636674838,0.7337918375023612
ECIF::LD-GBT,10.5,1,1.3807611972067524,0.6969411900924408
ECIF::LD-GBT,10.5,2,1.3724977075663405,0.6515039660433768
ECIF::LD-GBT,10.5,3,1.3737162377011514,0.7397449749872189
ECIF::LD-GBT,10.5,4,1.3559069972764692,0.7179997112475687
ECIF::LD-GBT,10.5,5,1.3567705673662116,0.7575392181776145
ECIF::LD-GBT,10.5,6,1.3445386087652824,0.6749757250218906
ECIF::LD-GBT,10.5,7,1.2704958336722667,0.7931518413859487
ECIF::LD-GBT,10.5,8,1.2845722093855914,0.7495168683335406
ECIF::LD-GBT,10.5,9,1.3963155016296185,0.7558905957250468
ECIF::LD-GBT,10.5,Test,1.2395285226777766,0.8471434378680643
ECIF::LD-GBT,11.0,0,1.3983627256062376,0.7356154155369654
ECIF::LD-GBT,11.0,1,1.3754251264479394,0.6997815704477423
ECIF::LD-GBT,11.0,2,1.3563086236065267,0.6617815266878416
ECIF::LD-GBT,11.0,3,1.3612027899717234,0.7452744001881098
ECIF::LD-GBT,11.0,4,1.341335297339744,0.7251763929828153
ECIF::LD-GBT,11.0,5,1.3484329404459223,0.7609776188785845
ECIF::LD-GBT,11.0,6,1.3414012718636423,0.6768529380301294
ECIF::LD-GBT,11.0,7,1.2757672505680595,0.7912051377867168
ECIF::LD-GBT,11.0,8,1.289914749755075,0.7470761685496375
ECIF::LD-GBT,11.0,9,1.3915036306463244,0.7578388478334478
ECIF::LD-GBT,11.0,Test,1.2483947274110545,0.8437433509703511
ECIF::LD-GBT,11.5,0,1.40770628935663,0.7314214987492538
ECIF::LD-GBT,11.5,1,1.377448730933377,0.6987070626748831
ECIF::LD-GBT,11.5,2,1.3569388697715739,0.661386670658703
ECIF::LD-GBT,11.5,3,1.358015410957201,0.7466682509883323
ECIF::LD-GBT,11.5,4,1.3341320111651351,0.7286696034143885
ECIF::LD-GBT,11.5,5,1.3322144013601789,0.7675619011586189
ECIF::LD-GBT,11.5,6,1.3444745597990773,0.6750141445745752
ECIF::LD-GBT,11.5,7,1.2756522659504703,0.7912477381269516
ECIF::LD-GBT,11.5,8,1.2917008856760404,0.7462561395701869
ECIF::LD-GBT,11.5,9,1.3914879434588727,0.7578451801577429
ECIF::LD-GBT,11.5,Test,1.2594191642575552,0.8399924947661753
ECIF::LD-GBT,12.0,0,1.409692618259972,0.7305232047311261
ECIF::LD-GBT,12.0,1,1.378185876026044,0.6983148442873847
ECIF::LD-GBT,12.0,2,1.3557991866902834,0.6621003883592167
ECIF::LD-GBT,12.0,3,1.3502223938155429,0.7500515670417469
ECIF::LD-GBT,12.0,4,1.3475541536833278,0.7221317575327088
ECIF::LD-GBT,12.0,5,1.3436358027697004,0.7629393555933747
ECIF::LD-GBT,12.0,6,1.333490980509883,0.6815437703891012
ECIF::LD-GBT,12.0,7,1.280486445180645,0.7894514327274937
ECIF::LD-GBT,12.0,8,1.3075356288767659,0.7388963507931843
ECIF::LD-GBT,12.0,9,1.3873478058415671,0.7595120613930372
ECIF::LD-GBT,12.0,Test,1.2584647938016953,0.8391245196858257
ECIF::LD-GBT,12.5,0,1.4148150876738477,0.7281956468368342
ECIF::LD-GBT,12.5,1,1.371288396777127,0.7019681062848219
ECIF::LD-GBT,12.5,2,1.3570049428410376,0.6613452508865274
ECIF::LD-GBT,12.5,3,1.3537827567396503,0.7485101583658061
ECIF::LD-GBT,12.5,4,1.3425600524974493,0.724578899754505
ECIF::LD-GBT,12.5,5,1.3238158777568754,0.7709183323353983
ECIF::LD-GBT,12.5,6,1.3454892190028418,0.674405032071985
ECIF::LD-GBT,12.5,7,1.2884988444268402,0.7864500777585589
ECIF::LD-GBT,12.5,8,1.2948218706903318,0.7448183735533132
ECIF::LD-GBT,12.5,9,1.3923157562930486,0.7575108535628088
ECIF::LD-GBT,12.5,Test,1.2519591054561785,0.8423333504242141
ECIF::LD-GBT,13.0,0,1.4048331410596846,0.7327166621161529
ECIF::LD-GBT,13.0,1,1.3685531197698897,0.7034065444540221
ECIF::LD-GBT,13.0,2,1.3627807769993554,0.6577065886324406
ECIF::LD-GBT,13.0,3,1.3700267878828971,0.7413848191340093
ECIF::LD-GBT,13.0,4,1.3478966887223314,0.7219632755437729
ECIF::LD-GBT,13.0,5,1.3436894604324765,0.7629174793927508
ECIF::LD-GBT,13.0,6,1.3388370085068804,0.6783801516741351
ECIF::LD-GBT,13.0,7,1.3042284639785733,0.7804693970474931
ECIF::LD-GBT,13.0,8,1.3179589442739066,0.7339619364361473
ECIF::LD-GBT,13.0,9,1.3982937974636322,0.7550862006815655
ECIF::LD-GBT,13.0,Test,1.249467503416096,0.8420363889381632
ECIF::LD-GBT,13.5,0,1.4315670394488595,0.7204716889030257
ECIF::LD-GBT,13.5,1,1.3700493174016837,0.7026204389170619
ECIF::LD-GBT,13.5,2,1.3803849706228497,0.6463927043634241
ECIF::LD-GBT,13.5,3,1.3734400162741818,0.7398680254464894
ECIF::LD-GBT,13.5,4,1.358643843395387,0.7166350657684981
ECIF::LD-GBT,13.5,5,1.337218012952771,0.76554509688892
ECIF::LD-GBT,13.5,6,1.3426240320622205,0.6761224455241046
ECIF::LD-GBT,13.5,7,1.2904532283890644,0.7857133997701199
ECIF::LD-GBT,13.5,8,1.3111775213971697,0.7371804757172543
ECIF::LD-GBT,13.5,9,1.4029205356327905,0.7531971083609079
ECIF::LD-GBT,13.5,Test,1.2588197160597343,0.8403824489438305
ECIF::LD-GBT,14.0,0,1.4232695928584649,0.7243191187209018
ECIF::LD-GBT,14.0,1,1.3790361107894018,0.6978619188185098
ECIF::LD-GBT,14.0,2,1.3728962919945913,0.6512473299713061
ECIF::LD-GBT,14.0,3,1.377189600408979,0.7381938025867215
ECIF::LD-GBT,14.0,4,1.3651846388437443,0.7133519131077203
ECIF::LD-GBT,14.0,5,1.334934463247191,0.7664671229023716
ECIF::LD-GBT,14.0,6,1.3535374406626024,0.6695375523796214
ECIF::LD-GBT,14.0,7,1.2998908596565633,0.7821304568520847
ECIF::LD-GBT,14.0,8,1.3201739603175806,0.7329039923871999
ECIF::LD-GBT,14.0,9,1.3985247930167912,0.7549921453796397
ECIF::LD-GBT,14.0,Test,1.252551187718976,0.8415041685855476
ECIF::LD-GBT,14.5,0,1.4220836220190929,0.7248655510873174
ECIF::LD-GBT,14.5,1,1.391899366870346,0.6909389254706961
ECIF::LD-GBT,14.5,2,1.3726210299726018,0.6514245813575961
ECIF::LD-GBT,14.5,3,1.3787140148927397,0.7375107434157246
ECIF::LD-GBT,14.5,4,1.3569977746045168,0.7174564689865474
ECIF::LD-GBT,14.5,5,1.3404783226656356,0.7642240203156452
ECIF::LD-GBT,14.5,6,1.3528901881427486,0.6699313882607371
ECIF::LD-GBT,14.5,7,1.3029143675564383,0.7809735800077957
ECIF::LD-GBT,14.5,8,1.3234178111950283,0.731348675732071
ECIF::LD-GBT,14.5,9,1.4191051595237716,0.7465017417618716
ECIF::LD-GBT,14.5,Test,1.2528130186288309,0.8411290105491857
ECIF::LD-GBT,15.0,0,1.432722438274932,0.7199325329637059
ECIF::LD-GBT,15.0,1,1.3900867620158708,0.691922565000837
ECIF::LD-GBT,15.0,2,1.3766444206331263,0.6488254021363624
ECIF::LD-GBT,15.0,3,1.3880993143456999,0.7332746127567891
ECIF::LD-GBT,15.0,4,1.368891965515986,0.7114772571682972
ECIF::LD-GBT,15.0,5,1.3520340768430863,0.7594970351855179
ECIF::LD-GBT,15.0,6,1.3467277793118948,0.6736601387298935
ECIF::LD-GBT,15.0,7,1.3046009417423348,0.780326335737177
ECIF::LD-GBT,15.0,8,1.333700252803204,0.7263711603076858
ECIF::LD-GBT,15.0,9,1.4271929222373705,0.7431042985901448
ECIF::LD-GBT,15.0,Test,1.2629510502054635,0.8386956971902967
ELEMENTS::LD-GBT,4.0,0,1.4447691666139189,0.7142606733751391
ELEMENTS::LD-GBT,4.0,1,1.5150049922843254,0.6171433833977686
ELEMENTS::LD-GBT,4.0,2,1.4036932749433724,0.630870046866727
ELEMENTS::LD-GBT,4.0,3,1.4316954106823616,0.712878782605285
ELEMENTS::LD-GBT,4.0,4,1.5338745722225748,0.6164404251921286
ELEMENTS::LD-GBT,4.0,5,1.480024712614772,0.7020866483648419
ELEMENTS::LD-GBT,4.0,6,1.4170345054376114,0.6287303790249558
ELEMENTS::LD-GBT,4.0,7,1.4396418396668709,0.723708645849552
ELEMENTS::LD-GBT,4.0,8,1.4463214283611494,0.6666842034924882
ELEMENTS::LD-GBT,4.0,9,1.5095219644896782,0.706435251581705
ELEMENTS::LD-GBT,4.0,Test,1.4083513548488409,0.7775249247166399
ELEMENTS::LD-GBT,4.5,0,1.4490728694064507,0.7122118541969911
ELEMENTS::LD-GBT,4.5,1,1.495946889419666,0.6295592535227329
ELEMENTS::LD-GBT,4.5,2,1.3855135467521478,0.6430315270292749
ELEMENTS::LD-GBT,4.5,3,1.4369639722817849,0.7103308212803526
ELEMENTS::LD-GBT,4.5,4,1.4965164638465769,0.6401810373382076
ELEMENTS::LD-GBT,4.5,5,1.4627779742857032,0.7104045935264598
ELEMENTS::LD-GBT,4.5,6,1.4345102591786938,0.6166805412328494
ELEMENTS::LD-GBT,4.5,7,1.4035335902813921,0.7398273057035315
ELEMENTS::LD-GBT,4.5,8,1.4185935357387047,0.6823226645454369
ELEMENTS::LD-GBT,4.5,9,1.5324672182429453,0.6954896248717538
ELEMENTS::LD-GBT,4.5,Test,1.382132041340376,0.7871508286514701
ELEMENTS::LD-GBT,5.0,0,1.4477468212636593,0.7128444097809479
ELEMENTS::LD-GBT,5.0,1,1.4556512342124353,0.6545438369929508
ELEMENTS::LD-GBT,5.0,2,1.3765381876135832,0.6488942622703375
ELEMENTS::LD-GBT,5.0,3,1.4209415778279222,0.7180226613215309
ELEMENTS::LD-GBT,5.0,4,1.4846704903833334,0.6474086573382423
ELEMENTS::LD-GBT,5.0,5,1.438192411576271,0.721931485288855
ELEMENTS::LD-GBT,5.0,6,1.4000175129140189,0.6401079394102044
ELEMENTS::LD-GBT,5.0,7,1.4028977573140249,0.7401043683860042
ELEMENTS::LD-GBT,5.0,8,1.3984001572721625,0.6933044688511277
ELEMENTS::LD-GBT,5.0,9,1.5265120646342019,0.698362836017541
ELEMENTS::LD-GBT,5.0,Test,1.3649848757260443,0.7935171149885987
ELEMENTS::LD-GBT,5.5,0,1.432214971863073,0.7201694406466742
ELEMENTS::LD-GBT,5.5,1,1.4634720117631177,0.6498225617550925
ELEMENTS::LD-GBT,5.5,2,1.3904773221921625,0.6397495781631184
ELEMENTS::LD-GBT,5.5,3,1.4244158663097068,0.7163690799038918
ELEMENTS::LD-GBT,5.5,4,1.4933718571933974,0.6421132122405996
ELEMENTS::LD-GBT,5.5,5,1.418899130064117,0.7307157174012676
ELEMENTS::LD-GBT,5.5,6,1.41483822118305,0.6302181362541505
ELEMENTS::LD-GBT,5.5,7,1.3817424292247826,0.7491936482428463
ELEMENTS::LD-GBT,5.5,8,1.3899796875142296,0.6977868850419963
ELEMENTS::LD-GBT,5.5,9,1.5173634838915369,0.7027322967185501
ELEMENTS::LD-GBT,5.5,Test,1.3361812459570643,0.8058735643493614
ELEMENTS::LD-GBT,6.0,0,1.4229831697708122,0.7244511667450589
ELEMENTS::LD-GBT,6.0,1,1.4629282904006182,0.6501527271785813
ELEMENTS::LD-GBT,6.0,2,1.3910895451045804,0.6393428058584644
ELEMENTS::LD-GBT,6.0,3,1.4234742082953578,0.7168180363220589
ELEMENTS::LD-GBT,6.0,4,1.4966648688966389,0.640089606488468
ELEMENTS::LD-GBT,6.0,5,1.4236298528196936,0.7285825643055891
ELEMENTS::LD-GBT,6.0,6,1.3919953195893477,0.6453551522712988
ELEMENTS::LD-GBT,6.0,7,1.3916521972871183,0.7449669610094495
ELEMENTS::LD-GBT,6.0,8,1.3890002041841514,0.6983046684480426
ELEMENTS::LD-GBT,6.0,9,1.5108540144112472,0.7058089456069895
ELEMENTS::LD-GBT,6.0,Test,1.3642662166510993,0.7959433707830075
ELEMENTS::LD-GBT,6.5,0,1.4169813540735725,0.7272065454281865
ELEMENTS::LD-GBT,6.5,1,1.4497433080359636,0.6580712745437255
ELEMENTS::LD-GBT,6.5,2,1.3883754515792996,0.6411427769515717
ELEMENTS::LD-GBT,6.5,3,1.4259663469814872,0.7156285922961089
ELEMENTS::LD-GBT,6.5,4,1.4864477891619077,0.6463330701177784
ELEMENTS::LD-GBT,6.5,5,1.4078591649760357,0.7356423484695096
ELEMENTS::LD-GBT,6.5,6,1.3876294473489008,0.6481804003347127
ELEMENTS::LD-GBT,6.5,7,1.3869106118358652,0.7469960821226971
ELEMENTS::LD-GBT,6.5,8,1.3996714711263054,0.6926228356580644
ELEMENTS::LD-GBT,6.5,9,1.5064051642511531,0.7078963968543253
ELEMENTS::LD-GBT,6.5,Test,1.336692964790437,0.8056623665614236
ELEMENTS::LD-GBT,7.0,0,1.4129399822413728,0.7290495031877653
ELEMENTS::LD-GBT,7.0,1,1.4356685629772452,0.6663427150265081
ELEMENTS::LD-GBT,7.0,2,1.3663340076624333,0.655450361735417
ELEMENTS::LD-GBT,7.0,3,1.4307793841899206,0.7133199062361044
ELEMENTS::LD-GBT,7.0,4,1.4643744820294642,0.6594775407700098
ELEMENTS::LD-GBT,7.0,5,1.40210935277688,0.7381800681909697
ELEMENTS::LD-GBT,7.0,6,1.3947851629233396,0.643538619608782
ELEMENTS::LD-GBT,7.0,7,1.3711509389261312,0.7536517951822995
ELEMENTS::LD-GBT,7.0,8,1.376095411242294,0.7050572692360696
ELEMENTS::LD-GBT,7.0,9,1.5107724724403,0.7058473170267707
ELEMENTS::LD-GBT,7.0,Test,1.366896453858231,0.7935281356614671
ELEMENTS::LD-GBT,7.5,0,1.4097869036446244,0.7304805062965968
ELEMENTS::LD-GBT,7.5,1,1.4407376040863695,0.6633849076252103
ELEMENTS::LD-GBT,7.5,2,1.3691906405548884,0.6536265327529297
ELEMENTS::LD-GBT,7.5,3,1.4075265225858251,0.7243345824206978
ELEMENTS::LD-GBT,7.5,4,1.4698020042437352,0.6562880440865324
ELEMENTS::LD-GBT,7.5,5,1.4022284668007576,0.7381276900570876
ELEMENTS::LD-GBT,7.5,6,1.39250113949594,0.6450264503938087
ELEMENTS::LD-GBT,7.5,7,1.3856372185086259,0.7475389045289205
ELEMENTS::LD-GBT,7.5,8,1.3913132344102512,0.6970807274914524
ELEMENTS::LD-GBT,7.5,9,1.5004324404708114,0.7106795983022866
ELEMENTS::LD-GBT,7.5,Test,1.3631808278996829,0.7970585453200771
ELEMENTS::LD-GBT,8.0,0,1.3946663528177796,0.7372602987567592
ELEMENTS::LD-GBT,8.0,1,1.426823533797,0.6714479058134334
ELEMENTS::LD-GBT,8.0,2,1.370787394190852,0.6526031934890288
ELEMENTS::LD-GBT,8.0,3,1.433715112604744,0.7119042058245035
ELEMENTS::LD-GBT,8.0,4,1.4644786052855656,0.6594166083786971
ELEMENTS::LD-GBT,8.0,5,1.4097597697110726,0.7347992855820583
ELEMENTS::LD-GBT,8.0,6,1.3701693276314733,0.6592711764541637
ELEMENTS::LD-GBT,8.0,7,1.3780588293967415,0.7507510377484279
ELEMENTS::LD-GBT,8.0,8,1.3560214649648623,0.7153116735759804
ELEMENTS::LD-GBT,8.0,9,1.4990620426592531,0.7113150925059162
ELEMENTS::LD-GBT,8.0,Test,1.3584142937126318,0.7997780123044638
ELEMENTS::LD-GBT,8.5,0,1.4092658897366526,0.7307163877174561
ELEMENTS::LD-GBT,8.5,1,1.427159503388518,0.6712552740507078
ELEMENTS::LD-GBT,8.5,2,1.375264950035631,0.6497185926720772
ELEMENTS::LD-GBT,8.5,3,1.4360173862136103,0.7107899691505543
ELEMENTS::LD-GBT,8.5,4,1.4709786980469408,0.6555929485463918
ELEMENTS::LD-GBT,8.5,5,1.4296910827117515,0.7258298730837263
ELEMENTS::LD-GBT,8.5,6,1.377356738413717,0.6547454198074178
ELEMENTS::LD-GBT,8.5,7,1.3778667707120773,0.7508320357512174
ELEMENTS::LD-GBT,8.5,8,1.3656133750505626,0.710449081110518
ELEMENTS::LD-GBT,8.5,9,1.4941122877494195,0.7136009086117232
ELEMENTS::LD-GBT,8.5,Test,1.320536122216627,0.8164070270547857
ELEMENTS::LD-GBT,9.0,0,1.4087811192184674,0.7309357138435708
ELEMENTS::LD-GBT,9.0,1,1.4391576020257182,0.6643093775980821
ELEMENTS::LD-GBT,9.0,2,1.373688831561015,0.6507365161660613
ELEMENTS::LD-GBT,9.0,3,1.4363316252807925,0.7106376118397785
ELEMENTS::LD-GBT,9.0,4,1.4731473292445758,0.6543085011858791
ELEMENTS::LD-GBT,9.0,5,1.4197046029015032,0.7303534588977355
ELEMENTS::LD-GBT,9.0,6,1.378028623692371,0.6543195331474244
ELEMENTS::LD-GBT,9.0,7,1.3930354110434362,0.7443726766934259
ELEMENTS::LD-GBT,9.0,8,1.357265126065019,0.7146849987250391
ELEMENTS::LD-GBT,9.0,9,1.4938986361537252,0.7136992390229966
ELEMENTS::LD-GBT,9.0,Test,1.3232550748371938,0.8134345330859667
ELEMENTS::LD-GBT,9.5,0,1.406031746678038,0.7321769525156403
ELEMENTS::LD-GBT,9.5,1,1.4425960342661592,0.6622945745894316
ELEMENTS::LD-GBT,9.5,2,1.3757548150622705,0.6494016541711641
ELEMENTS::LD-GBT,9.5,3,1.4428861955566152,0.7074445450394501
ELEMENTS::LD-GBT,9.5,4,1.4798597576840642,0.6503046748378843
ELEMENTS::LD-GBT,9.5,5,1.4293116538487398,0.7260028396070928
ELEMENTS::LD-GBT,9.5,6,1.375049627181556,0.6562041429207933
ELEMENTS::LD-GBT,9.5,7,1.3892702827408954,0.7459878365953027
ELEMENTS::LD-GBT,9.5,8,1.3677489733666246,0.7093572203654207
ELEMENTS::LD-GBT,9.5,9,1.5047642399866412,0.7086632350017081
ELEMENTS::LD-GBT,9.5,Test,1.3168251020036756,0.8165228547577037
ELEMENTS::LD-GBT,10.0,0,1.4253202886569256,0.7233722164813248
ELEMENTS::LD-GBT,10.0,1,1.4387405120485055,0.6645530361775285
ELEMENTS::LD-GBT,10.0,2,1.3881318537999143,0.6413039108931559
ELEMENTS::LD-GBT,10.0,3,1.4572728505539156,0.7003334230118653
ELEMENTS::LD-GBT,10.0,4,1.4754246909937618,0.6529548913612341
ELEMENTS::LD-GBT,10.0,5,1.4553634299313334,0.7139211304401064
ELEMENTS::LD-GBT,10.0,6,1.3792872625687946,0.6535204153072343
ELEMENTS::LD-GBT,10.0,7,1.369699776956053,0.7542579006080558
ELEMENTS::LD-GBT,10.0,8,1.37065855701379,0.7078641825784224
ELEMENTS::LD-GBT,10.0,9,1.4943062286481228,0.7135116258847543
ELEMENTS::LD-GBT,10.0,Test,1.2889024249436205,0.8262676428832487
ELEMENTS::LD-GBT,10.5,0,1.4209519563416382,0.7253861544917577
ELEMENTS::LD-GBT,10.5,1,1.4388412410217364,0.6644942062631073
ELEMENTS::LD-GBT,10.5,2,1.3841263623923077,0.6439436250969632
ELEMENTS::LD-GBT,10.5,3,1.4500950656016536,0.7038991005033934
ELEMENTS::LD-GBT,10.5,4,1.486442047606514,0.6463365497526047
ELEMENTS::LD-GBT,10.5,5,1.4545435751052749,0.7143078106419879
ELEMENTS::LD-GBT,10.5,6,1.3812281179632893,0.6522848016180552
ELEMENTS::LD-GBT,10.5,7,1.3815834673896898,0.7492610084794981
ELEMENTS::LD-GBT,10.5,8,1.3761677960973524,0.7050197482352889
ELEMENTS::LD-GBT,10.5,9,1.4969325543900744,0.712300324349119
ELEMENTS::LD-GBT,10.5,Test,1.305855745305521,0.8220909628384406
ELEMENTS::LD-GBT,11.0,0,1.4275255484995644,0.7223510351730059
ELEMENTS::LD-GBT,11.0,1,1.4463860564240796,0.6600610286154426
ELEMENTS::LD-GBT,11.0,2,1.3824815277837377,0.6450222802487774
ELEMENTS::LD-GBT,11.0,3,1.451388214111842,0.703259341912748
ELEMENTS::LD-GBT,11.0,4,1.5014089071717824,0.6371551396187747
ELEMENTS::LD-GBT,11.0,5,1.4531659546267712,0.7149565970298487
ELEMENTS::LD-GBT,11.0,6,1.3923036517997671,0.6451548198875238
ELEMENTS::LD-GBT,11.0,7,1.3762410135878291,0.7515168740307955
ELEMENTS::LD-GBT,11.0,8,1.379300995868972,0.7033918263132236
ELEMENTS::LD-GBT,11.0,9,1.5100251533761986,0.7061987913950144
ELEMENTS::LD-GBT,11.0,Test,1.3014698871923942,0.8208675234234684
ELEMENTS::LD-GBT,11.5,0,1.440989915151606,0.7160499827464527
ELEMENTS::LD-GBT,11.5,1,1.454725479706745,0.6550987805321198
ELEMENTS::LD-GBT,11.5,2,1.3993793459180517,0.6337914215667271
ELEMENTS::LD-GBT,11.5,3,1.4641946367420808,0.6968608363267149
ELEMENTS::LD-GBT,11.5,4,1.4999939319617075,0.6380327702433153
ELEMENTS::LD-GBT,11.5,5,1.4512212416539787,0.7158704084784658
ELEMENTS::LD-GBT,11.5,6,1.396060850390468,0.6427050638259367
ELEMENTS::LD-GBT,11.5,7,1.383459680678926,0.748465080153371
ELEMENTS::LD-GBT,11.5,8,1.3776925355637435,0.7042284692498504
ELEMENTS::LD-GBT,11.5,9,1.5104502932694241,0.7059988850766459
ELEMENTS::LD-GBT,11.5,Test,1.2977861314822203,0.8224135609162225
ELEMENTS::LD-GBT,12.0,0,1.4509925855526469,0.7112940807565692
ELEMENTS::LD-GBT,12.0,1,1.444544581712829,0.6611479258401365
ELEMENTS::LD-GBT,12.0,2,1.388428999788582,0.6411073469065058
ELEMENTS::LD-GBT,12.0,3,1.465778509759442,0.6960614664855779
ELEMENTS::LD-GBT,12.0,4,1.483117656344042,0.6483458913315865
ELEMENTS::LD-GBT,12.0,5,1.444564832504085,0.7189802158702948
ELEMENTS::LD-GBT,12.0,6,1.3851170551107903,0.6497966496571059
ELEMENTS::LD-GBT,12.0,7,1.3769709913009347,0.7512095535057308
ELEMENTS::LD-GBT,12.0,8,1.3754766970569343,0.70537782046182
ELEMENTS::LD-GBT,12.0,9,1.5097639491883543,0.7063215570487997
ELEMENTS::LD-GBT,12.0,Test,1.306270761220781,0.8197176496544772
ELEMENTS::LD-GBT,12.5,0,1.4496879430589789,0.7119180622782398
ELEMENTS::LD-GBT,12.5,1,1.444154658744106,0.6613776642542756
ELEMENTS::LD-GBT,12.5,2,1.4087201353479522,0.6274372866930457
ELEMENTS::LD-GBT,12.5,3,1.4653204145119694,0.6962928471951095
ELEMENTS::LD-GBT,12.5,4,1.4798825203637158,0.6502910243616045
ELEMENTS::LD-GBT,12.5,5,1.4507700654967153,0.716082072644729
ELEMENTS::LD-GBT,12.5,6,1.390746319950397,0.6461655749380301
ELEMENTS::LD-GBT,12.5,7,1.3776328142895415,0.7509306764727051
ELEMENTS::LD-GBT,12.5,8,1.3692393943809449,0.7085932079024976
ELEMENTS::LD-GBT,12.5,9,1.515826869176985,0.7034609727484887
ELEMENTS::LD-GBT,12.5,Test,1.2905178633456362,0.8247164422872337
ELEMENTS::LD-GBT,13.0,0,1.467782996606808,0.7031634908243135
ELEMENTS::LD-GBT,13.0,1,1.4580760639840311,0.6530863597760168
ELEMENTS::LD-GBT,13.0,2,1.4057698929450142,0.6294557149265615
ELEMENTS::LD-GBT,13.0,3,1.4590645662861181,0.6994377685851715
ELEMENTS::LD-GBT,13.0,4,1.4833504750794333,0.6482055192608286
ELEMENTS::LD-GBT,13.0,5,1.4446785441981462,0.7189273236261999
ELEMENTS::LD-GBT,13.0,6,1.4064123481865192,0.6358723157981016
ELEMENTS::LD-GBT,13.0,7,1.3687244280819064,0.7546646397807969
